ChEMBL ID,Frequency,Avg Predicted Value
CHEMBL1200866,0.72,7.944963719128017
CHEMBL1187833,0.54,7.924939419508702
CHEMBL46286,0.52,7.924906008010591
CHEMBL3544914,0.5,7.932936338021825
CHEMBL2448612,0.45999999999999996,7.922379519682757
CHEMBL2364638,0.45999999999999996,7.9147188282547685
CHEMBL3989826,0.43999999999999995,7.915953196686346
CHEMBL575,0.42000000000000004,7.917130732085558
CHEMBL5314588,0.38,7.9087043714174765
CHEMBL523299,0.36,7.90049378041568
